Original_Date,Year,Month,Day,Site,Species,Count,Date
12/9/07,2007,December,9,PET,Egretta thula,2,2007-12-09
12/9/07,2007,December,9,PET,Gallinula galeata,134,2007-12-09
12/9/07,2007,December,9,PET,Himantopus mexicanus melanurus,3,2007-12-09
12/9/07,2007,December,9,PET,Jacana jacana,21,2007-12-09
12/9/07,2007,December,9,PET,Nannopterum brasilianum,8,2007-12-09
12/9/07,2007,December,9,PET,Pluvialis dominica,2,2007-12-09
12/9/07,2007,December,9,PET,Porphyrio martinica,1,2007-12-09
12/9/07,2007,December,9,PET,Tringa melanoleuca,3,2007-12-09
12/9/07,2007,December,9,PET,Tringa solitaria,1,2007-12-09
1/6/08,2008,January,6,Embu,Actitis macularius,1,2008-01-06
1/6/08,2008,January,6,Embu,Amazonetta brasiliensis,4,2008-01-06
1/6/08,2008,January,6,Embu,Ardea alba,3,2008-01-06
1/6/08,2008,January,6,Embu,Ardea cocoi,2,2008-01-06
1/6/08,2008,January,6,Embu,Bartramia longicauda,1,2008-01-06
1/6/08,2008,January,6,Embu,Ardea ibis,4,2008-01-06
1/6/08,2008,January,6,Embu,Gallinula galeata,20,2008-01-06
1/6/08,2008,January,6,Embu,Gallinago paraguaiae,7,2008-01-06
1/6/08,2008,January,6,Embu,Himantopus mexicanus melanurus,30,2008-01-06
1/6/08,2008,January,6,Embu,Jacana jacana,18,2008-01-06
1/6/08,2008,January,6,Embu,Nycticorax nycticorax,6,2008-01-06
1/6/08,2008,January,6,Embu,Pardirallus nigricans,1,2008-01-06
1/6/08,2008,January,6,Embu,Tringa flavipes,70,2008-01-06
1/6/08,2008,January,6,Embu,Tringa melanoleuca,65,2008-01-06
1/6/08,2008,January,6,Embu,Tringa solitaria,1,2008-01-06
1/6/08,2008,January,6,PET,Actitis macularius,10,2008-01-06
1/6/08,2008,January,6,PET,Amazonetta brasiliensis,51,2008-01-06
1/6/08,2008,January,6,PET,Anas bahamensis,41,2008-01-06
1/6/08,2008,January,6,PET,Spatula versicolor,4,2008-01-06
1/6/08,2008,January,6,PET,Aramus guarauna,2,2008-01-06
1/6/08,2008,January,6,PET,Ardea alba,3,2008-01-06
1/6/08,2008,January,6,PET,Ardea cocoi,2,2008-01-06
1/6/08,2008,January,6,PET,Butorides striata,3,2008-01-06
1/6/08,2008,January,6,PET,Dendrocygna bicolor,10,2008-01-06
1/6/08,2008,January,6,PET,Dendrocygna viduata,18,2008-01-06
1/6/08,2008,January,6,PET,Egretta thula,5,2008-01-06
1/6/08,2008,January,6,PET,Gallinula galeata,325,2008-01-06
1/6/08,2008,January,6,PET,Himantopus mexicanus melanurus,13,2008-01-06
1/6/08,2008,January,6,PET,Jacana jacana,30,2008-01-06
1/6/08,2008,January,6,PET,Nannopterum brasilianum,2,2008-01-06
1/6/08,2008,January,6,PET,Rostrhamus sociabilis,1,2008-01-06
1/6/08,2008,January,6,PET,Tringa flavipes,3,2008-01-06
1/6/08,2008,January,6,PET,Tringa melanoleuca,50,2008-01-06
1/6/08,2008,January,6,PET,Tringa solitaria,2,2008-01-06
2/10/08,2008,February,10,PET,Amazonetta brasiliensis,2,2008-02-10
2/10/08,2008,February,10,PET,Anas bahamensis,17,2008-02-10
2/10/08,2008,February,10,PET,Anas flavirostris,1,2008-02-10
2/10/08,2008,February,10,PET,Anhinga anhinga,1,2008-02-10
2/10/08,2008,February,10,PET,Aramus guarauna,1,2008-02-10
2/10/08,2008,February,10,PET,Ardea alba,4,2008-02-10
2/10/08,2008,February,10,PET,Ardea cocoi,1,2008-02-10
2/10/08,2008,February,10,PET,Butorides striata,2,2008-02-10
2/10/08,2008,February,10,PET,Chloroceryle amazona,1,2008-02-10
2/10/08,2008,February,10,PET,Dendrocygna bicolor,9,2008-02-10
2/10/08,2008,February,10,PET,Dendrocygna viduata,50,2008-02-10
2/10/08,2008,February,10,PET,Egretta thula,3,2008-02-10
2/10/08,2008,February,10,PET,Gallinula galeata,88,2008-02-10
2/10/08,2008,February,10,PET,Himantopus mexicanus melanurus,15,2008-02-10
2/10/08,2008,February,10,PET,Jacana jacana,11,2008-02-10
2/10/08,2008,February,10,PET,Nannopterum brasilianum,7,2008-02-10
2/10/08,2008,February,10,PET,Nycticorax nycticorax,2,2008-02-10
2/10/08,2008,February,10,PET,Pardirallus nigricans,2,2008-02-10
2/10/08,2008,February,10,PET,Pardirallus sanguinolentus,1,2008-02-10
2/10/08,2008,February,10,PET,Tringa flavipes,10,2008-02-10
2/10/08,2008,February,10,PET,Tringa melanoleuca,33,2008-02-10
2/10/08,2008,February,10,PET,Vanellus chilensis,27,2008-02-10
2/24/08,2008,February,24,Embu,Actitis macularius,1,2008-02-24
2/24/08,2008,February,24,Embu,Amazonetta brasiliensis,8,2008-02-24
2/24/08,2008,February,24,Embu,Anas bahamensis,1,2008-02-24
2/24/08,2008,February,24,Embu,Aramides cajaneus,1,2008-02-24
2/24/08,2008,February,24,Embu,Ardea cocoi,1,2008-02-24
2/24/08,2008,February,24,Embu,Bartramia longicauda,2,2008-02-24
2/24/08,2008,February,24,Embu,Dendrocygna viduata,2,2008-02-24
2/24/08,2008,February,24,Embu,Gallinula galeata,6,2008-02-24
2/24/08,2008,February,24,Embu,Gallinago paraguaiae,10,2008-02-24
2/24/08,2008,February,24,Embu,Himantopus mexicanus melanurus,60,2008-02-24
2/24/08,2008,February,24,Embu,Jacana jacana,4,2008-02-24
2/24/08,2008,February,24,Embu,Pardirallus nigricans,4,2008-02-24
2/24/08,2008,February,24,Embu,Tringa flavipes,15,2008-02-24
2/24/08,2008,February,24,Embu,Tringa melanoleuca,80,2008-02-24
2/24/08,2008,February,24,Embu,Tringa solitaria,7,2008-02-24
2/24/08,2008,February,24,PET,Actitis macularius,1,2008-02-24
2/24/08,2008,February,24,PET,Amazonetta brasiliensis,25,2008-02-24
2/24/08,2008,February,24,PET,Anas bahamensis,16,2008-02-24
2/24/08,2008,February,24,PET,Spatula versicolor,1,2008-02-24
2/24/08,2008,February,24,PET,Anhinga anhinga,2,2008-02-24
2/24/08,2008,February,24,PET,Aramus guarauna,3,2008-02-24
2/24/08,2008,February,24,PET,Ardea alba,3,2008-02-24
2/24/08,2008,February,24,PET,Ardea cocoi,3,2008-02-24
2/24/08,2008,February,24,PET,Butorides striata,4,2008-02-24
2/24/08,2008,February,24,PET,Dendrocygna autumnalis,2,2008-02-24
2/24/08,2008,February,24,PET,Dendrocygna bicolor,64,2008-02-24
2/24/08,2008,February,24,PET,Dendrocygna viduata,22,2008-02-24
2/24/08,2008,February,24,PET,Egretta thula,1,2008-02-24
2/24/08,2008,February,24,PET,Gallinula galeata,80,2008-02-24
2/24/08,2008,February,24,PET,Himantopus mexicanus melanurus,37,2008-02-24
2/24/08,2008,February,24,PET,Nannopterum brasilianum,3,2008-02-24
2/24/08,2008,February,24,PET,Nycticorax nycticorax,4,2008-02-24
2/24/08,2008,February,24,PET,Parabuteo unicinctus,1,2008-02-24
2/24/08,2008,February,24,PET,Tringa flavipes,60,2008-02-24
2/24/08,2008,February,24,PET,Tringa solitaria,1,2008-02-24
3/13/08,2008,March,13,Embu,Amazonetta brasiliensis,2,2008-03-13
3/13/08,2008,March,13,Embu,Gallinula galeata,2,2008-03-13
3/13/08,2008,March,13,Embu,Gallinago paraguaiae,7,2008-03-13
3/13/08,2008,March,13,Embu,Himantopus mexicanus melanurus,35,2008-03-13
3/13/08,2008,March,13,Embu,Jacana jacana,6,2008-03-13
3/13/08,2008,March,13,Embu,Tringa flavipes,50,2008-03-13
3/13/08,2008,March,13,Embu,Tringa melanoleuca,30,2008-03-13
3/13/08,2008,March,13,Embu,Tringa solitaria,1,2008-03-13
4/8/08,2008,April,8,Embu,Amazonetta brasiliensis,2,2008-04-08
4/8/08,2008,April,8,Embu,Ardea alba,2,2008-04-08
4/8/08,2008,April,8,Embu,Ardea ibis,8,2008-04-08
4/8/08,2008,April,8,Embu,Butorides striata,4,2008-04-08
4/8/08,2008,April,8,Embu,Gallinago paraguaiae,13,2008-04-08
4/8/08,2008,April,8,Embu,Himantopus mexicanus melanurus,30,2008-04-08
4/8/08,2008,April,8,Embu,Jacana jacana,4,2008-04-08
4/8/08,2008,April,8,Embu,Tringa flavipes,100,2008-04-08
4/8/08,2008,April,8,Embu,Tringa melanoleuca,6,2008-04-08
4/8/08,2008,April,8,Embu,Tringa solitaria,1,2008-04-08
4/8/08,2008,April,8,PET,Amazonetta brasiliensis,56,2008-04-08
4/8/08,2008,April,8,PET,Anas bahamensis,180,2008-04-08
4/8/08,2008,April,8,PET,Anas flavirostris,2,2008-04-08
4/8/08,2008,April,8,PET,Spatula versicolor,6,2008-04-08
4/8/08,2008,April,8,PET,Aramus guarauna,2,2008-04-08
4/8/08,2008,April,8,PET,Ardea alba,2,2008-04-08
4/8/08,2008,April,8,PET,Ardea cocoi,1,2008-04-08
4/8/08,2008,April,8,PET,Calidris fuscicollis,2,2008-04-08
4/8/08,2008,April,8,PET,Dendrocygna autumnalis,2,2008-04-08
4/8/08,2008,April,8,PET,Dendrocygna bicolor,42,2008-04-08
4/8/08,2008,April,8,PET,Dendrocygna viduata,65,2008-04-08
4/8/08,2008,April,8,PET,Egretta thula,3,2008-04-08
4/8/08,2008,April,8,PET,Gallinula galeata,225,2008-04-08
4/8/08,2008,April,8,PET,Alopochen aegyptiaca,2,2008-04-08
4/8/08,2008,April,8,PET,Himantopus mexicanus melanurus,10,2008-04-08
4/8/08,2008,April,8,PET,Jacana jacana,11,2008-04-08
4/8/08,2008,April,8,PET,Nannopterum brasilianum,2,2008-04-08
4/8/08,2008,April,8,PET,Nycticorax nycticorax,4,2008-04-08
4/8/08,2008,April,8,PET,Pardirallus nigricans,2,2008-04-08
4/8/08,2008,April,8,PET,Platalea ajaja,1,2008-04-08
4/8/08,2008,April,8,PET,Tringa flavipes,65,2008-04-08
4/8/08,2008,April,8,PET,Tringa melanoleuca,23,2008-04-08
4/8/08,2008,April,8,PET,Tringa solitaria,1,2008-04-08
4/12/08,2008,April,12,PET,Amazonetta brasiliensis,30,2008-04-12
4/12/08,2008,April,12,PET,Anas bahamensis,160,2008-04-12
4/12/08,2008,April,12,PET,Anas flavirostris,3,2008-04-12
4/12/08,2008,April,12,PET,Spatula versicolor,16,2008-04-12
4/12/08,2008,April,12,PET,Ardea alba,3,2008-04-12
4/12/08,2008,April,12,PET,Ardea cocoi,1,2008-04-12
4/12/08,2008,April,12,PET,Butorides striata,3,2008-04-12
4/12/08,2008,April,12,PET,Dendrocygna autumnalis,10,2008-04-12
4/12/08,2008,April,12,PET,Dendrocygna bicolor,25,2008-04-12
4/12/08,2008,April,12,PET,Dendrocygna viduata,15,2008-04-12
4/12/08,2008,April,12,PET,Egretta thula,1,2008-04-12
4/12/08,2008,April,12,PET,Himantopus mexicanus melanurus,16,2008-04-12
4/12/08,2008,April,12,PET,Platalea ajaja,1,2008-04-12
4/12/08,2008,April,12,PET,Tringa flavipes,46,2008-04-12
4/12/08,2008,April,12,PET,Tringa melanoleuca,30,2008-04-12
4/16/08,2008,April,16,PET,Amazonetta brasiliensis,25,2008-04-16
4/16/08,2008,April,16,PET,Anas bahamensis,72,2008-04-16
4/16/08,2008,April,16,PET,Anas flavirostris,1,2008-04-16
4/16/08,2008,April,16,PET,Spatula versicolor,12,2008-04-16
4/16/08,2008,April,16,PET,Ardea alba,4,2008-04-16
4/16/08,2008,April,16,PET,Ardea cocoi,1,2008-04-16
4/16/08,2008,April,16,PET,Butorides striata,2,2008-04-16
4/16/08,2008,April,16,PET,Dendrocygna bicolor,8,2008-04-16
4/16/08,2008,April,16,PET,Dendrocygna viduata,4,2008-04-16
4/16/08,2008,April,16,PET,Egretta thula,1,2008-04-16
4/16/08,2008,April,16,PET,Gallinula galeata,186,2008-04-16
4/16/08,2008,April,16,PET,Himantopus mexicanus melanurus,31,2008-04-16
4/16/08,2008,April,16,PET,Nannopterum brasilianum,10,2008-04-16
4/16/08,2008,April,16,PET,Tringa flavipes,85,2008-04-16
4/16/08,2008,April,16,PET,Tringa melanoleuca,45,2008-04-16
4/24/08,2008,April,24,Embu,Amazonetta brasiliensis,10,2008-04-24
4/24/08,2008,April,24,Embu,Gallinago paraguaiae,15,2008-04-24
4/24/08,2008,April,24,Embu,Himantopus mexicanus melanurus,30,2008-04-24
4/24/08,2008,April,24,Embu,Jacana jacana,15,2008-04-24
4/24/08,2008,April,24,Embu,Pardirallus nigricans,2,2008-04-24
4/24/08,2008,April,24,Embu,Podilymbus podiceps,1,2008-04-24
4/24/08,2008,April,24,Embu,Tringa solitaria,1,2008-04-24
5/3/08,2008,May,3,Embu,Ardea cocoi,1,2008-05-03
5/3/08,2008,May,3,Embu,Ardea ibis,8,2008-05-03
5/3/08,2008,May,3,Embu,Gallinula galeata,3,2008-05-03
5/3/08,2008,May,3,Embu,Gallinago paraguaiae,8,2008-05-03
5/3/08,2008,May,3,Embu,Jacana jacana,3,2008-05-03
5/3/08,2008,May,3,Embu,Nycticorax nycticorax,2,2008-05-03
5/3/08,2008,May,3,Embu,Pardirallus nigricans,2,2008-05-03
5/3/08,2008,May,3,Embu,Tringa flavipes,1,2008-05-03
5/3/08,2008,May,3,Embu,Tringa melanoleuca,1,2008-05-03
5/3/08,2008,May,3,PET,Amazonetta brasiliensis,35,2008-05-03
5/3/08,2008,May,3,PET,Anas bahamensis,70,2008-05-03
5/3/08,2008,May,3,PET,Anas flavirostris,2,2008-05-03
5/3/08,2008,May,3,PET,Spatula versicolor,1,2008-05-03
5/3/08,2008,May,3,PET,Ardea alba,4,2008-05-03
5/3/08,2008,May,3,PET,Dendrocygna bicolor,12,2008-05-03
5/3/08,2008,May,3,PET,Dendrocygna viduata,4,2008-05-03
5/3/08,2008,May,3,PET,Egretta thula,18,2008-05-03
5/3/08,2008,May,3,PET,Gallinula galeata,200,2008-05-03
5/3/08,2008,May,3,PET,Alopochen aegyptiaca,2,2008-05-03
5/3/08,2008,May,3,PET,Himantopus mexicanus melanurus,2,2008-05-03
5/3/08,2008,May,3,PET,Nannopterum brasilianum,8,2008-05-03
5/30/08,2008,May,30,Embu,Amazonetta brasiliensis,14,2008-05-30
5/30/08,2008,May,30,Embu,Ardea alba,1,2008-05-30
5/30/08,2008,May,30,Embu,Dendrocygna viduata,3,2008-05-30
5/30/08,2008,May,30,Embu,Gallinago paraguaiae,17,2008-05-30
5/30/08,2008,May,30,Embu,Himantopus mexicanus melanurus,45,2008-05-30
5/30/08,2008,May,30,Embu,Jacana jacana,15,2008-05-30
5/30/08,2008,May,30,PET,Amazonetta brasiliensis,40,2008-05-30
5/30/08,2008,May,30,PET,Anas bahamensis,111,2008-05-30
5/30/08,2008,May,30,PET,Anas flavirostris,7,2008-05-30
5/30/08,2008,May,30,PET,Ardea alba,1,2008-05-30
5/30/08,2008,May,30,PET,Ardea cocoi,1,2008-05-30
5/30/08,2008,May,30,PET,Butorides striata,1,2008-05-30
5/30/08,2008,May,30,PET,Dendrocygna bicolor,2,2008-05-30
5/30/08,2008,May,30,PET,Dendrocygna viduata,25,2008-05-30
5/30/08,2008,May,30,PET,Gallinula galeata,370,2008-05-30
5/30/08,2008,May,30,PET,Himantopus mexicanus melanurus,8,2008-05-30
5/30/08,2008,May,30,PET,Jacana jacana,14,2008-05-30
5/30/08,2008,May,30,PET,Nannopterum brasilianum,12,2008-05-30
5/30/08,2008,May,30,PET,Nycticorax nycticorax,1,2008-05-30
5/30/08,2008,May,30,PET,Pardirallus nigricans,2,2008-05-30
5/30/08,2008,May,30,PET,Podilymbus podiceps,2,2008-05-30
7/20/08,2008,July,20,PET,Amazonetta brasiliensis,48,2008-07-20
7/20/08,2008,July,20,PET,Anas bahamensis,30,2008-07-20
7/20/08,2008,July,20,PET,Anhinga anhinga,3,2008-07-20
7/20/08,2008,July,20,PET,Aramus guarauna,3,2008-07-20
7/20/08,2008,July,20,PET,Ardea alba,1,2008-07-20
7/20/08,2008,July,20,PET,Butorides striata,3,2008-07-20
7/20/08,2008,July,20,PET,Dendrocygna bicolor,1,2008-07-20
7/20/08,2008,July,20,PET,Egretta thula,10,2008-07-20
7/20/08,2008,July,20,PET,Gallinula galeata,282,2008-07-20
7/20/08,2008,July,20,PET,Himantopus mexicanus melanurus,11,2008-07-20
7/20/08,2008,July,20,PET,Jacana jacana,5,2008-07-20
7/20/08,2008,July,20,PET,Megaceryle torquata,1,2008-07-20
7/20/08,2008,July,20,PET,Nannopterum brasilianum,9,2008-07-20
7/20/08,2008,July,20,PET,Nycticorax nycticorax,3,2008-07-20
7/20/08,2008,July,20,PET,Vanellus chilensis,23,2008-07-20
8/14/08,2008,August,14,Embu,Anas bahamensis,8,2008-08-14
8/14/08,2008,August,14,Embu,Ardea alba,4,2008-08-14
8/14/08,2008,August,14,Embu,Egretta thula,4,2008-08-14
8/14/08,2008,August,14,Embu,Gallinago paraguaiae,8,2008-08-14
8/14/08,2008,August,14,Embu,Himantopus mexicanus melanurus,70,2008-08-14
8/14/08,2008,August,14,Embu,Jacana jacana,12,2008-08-14
8/14/08,2008,August,14,Embu,Tachycineta leucorrhoa,4,2008-08-14
8/14/08,2008,August,14,Embu,Tringa flavipes,26,2008-08-14
8/14/08,2008,August,14,PET,Amazonetta brasiliensis,31,2008-08-14
8/14/08,2008,August,14,PET,Anas bahamensis,83,2008-08-14
8/14/08,2008,August,14,PET,Anhinga anhinga,2,2008-08-14
8/14/08,2008,August,14,PET,Aramus guarauna,3,2008-08-14
8/14/08,2008,August,14,PET,Ardea alba,2,2008-08-14
8/14/08,2008,August,14,PET,Ardea cocoi,1,2008-08-14
8/14/08,2008,August,14,PET,Dendrocygna bicolor,8,2008-08-14
8/14/08,2008,August,14,PET,Egretta thula,6,2008-08-14
8/14/08,2008,August,14,PET,Gallinula galeata,275,2008-08-14
8/14/08,2008,August,14,PET,Himantopus mexicanus melanurus,10,2008-08-14
8/14/08,2008,August,14,PET,Jacana jacana,4,2008-08-14
8/14/08,2008,August,14,PET,Nannopterum brasilianum,20,2008-08-14
9/30/08,2008,September,30,Embu,Actitis macularius,13,2008-09-30
9/30/08,2008,September,30,Embu,Amazonetta brasiliensis,23,2008-09-30
9/30/08,2008,September,30,Embu,Anas bahamensis,2,2008-09-30
9/30/08,2008,September,30,Embu,Ardea alba,1,2008-09-30
9/30/08,2008,September,30,Embu,Ardea cocoi,1,2008-09-30
9/30/08,2008,September,30,Embu,Dendrocygna viduata,1,2008-09-30
9/30/08,2008,September,30,Embu,Egretta thula,2,2008-09-30
9/30/08,2008,September,30,Embu,Gallinula galeata,18,2008-09-30
9/30/08,2008,September,30,Embu,Gallinago paraguaiae,25,2008-09-30
9/30/08,2008,September,30,Embu,Jacana jacana,6,2008-09-30
9/30/08,2008,September,30,Embu,Laterallus melanophaius,4,2008-09-30
9/30/08,2008,September,30,Embu,Pardirallus nigricans,2,2008-09-30
9/30/08,2008,September,30,Embu,Tringa melanoleuca,2,2008-09-30
9/30/08,2008,September,30,Embu,Tringa solitaria,4,2008-09-30
9/30/08,2008,September,30,PET,Amazonetta brasiliensis,41,2008-09-30
9/30/08,2008,September,30,PET,Anas bahamensis,8,2008-09-30
9/30/08,2008,September,30,PET,Spatula versicolor,1,2008-09-30
9/30/08,2008,September,30,PET,Anhinga anhinga,1,2008-09-30
9/30/08,2008,September,30,PET,Aramides cajaneus,1,2008-09-30
9/30/08,2008,September,30,PET,Ardea alba,7,2008-09-30
9/30/08,2008,September,30,PET,Ardea cocoi,2,2008-09-30
9/30/08,2008,September,30,PET,Butorides striata,1,2008-09-30
9/30/08,2008,September,30,PET,Dendrocygna bicolor,13,2008-09-30
9/30/08,2008,September,30,PET,Egretta thula,9,2008-09-30
9/30/08,2008,September,30,PET,Gallinula galeata,622,2008-09-30
9/30/08,2008,September,30,PET,Jacana jacana,22,2008-09-30
9/30/08,2008,September,30,PET,Nannopterum brasilianum,1,2008-09-30
9/30/08,2008,September,30,PET,Pardirallus nigricans,3,2008-09-30
9/30/08,2008,September,30,PET,Tringa flavipes,10,2008-09-30
9/30/08,2008,September,30,PET,Tringa melanoleuca,2,2008-09-30
9/7/08,2008,September,7,Embu,Amazonetta brasiliensis,2,2008-09-07
9/7/08,2008,September,7,Embu,Ardea alba,4,2008-09-07
9/7/08,2008,September,7,Embu,Egretta thula,20,2008-09-07
9/7/08,2008,September,7,Embu,Gallinago paraguaiae,8,2008-09-07
9/7/08,2008,September,7,Embu,Jacana jacana,6,2008-09-07
9/7/08,2008,September,7,Embu,Tringa flavipes,400,2008-09-07
9/7/08,2008,September,7,Embu,Tringa melanoleuca,20,2008-09-07
9/7/08,2008,September,7,Embu,Tringa solitaria,2,2008-09-07
9/7/08,2008,September,7,PET,Amazonetta brasiliensis,45,2008-09-07
9/7/08,2008,September,7,PET,Anas bahamensis,14,2008-09-07
9/7/08,2008,September,7,PET,Ardea alba,2,2008-09-07
9/7/08,2008,September,7,PET,Butorides striata,4,2008-09-07
9/7/08,2008,September,7,PET,Dendrocygna bicolor,2,2008-09-07
9/7/08,2008,September,7,PET,Egretta thula,10,2008-09-07
9/7/08,2008,September,7,PET,Gallinula galeata,290,2008-09-07
9/7/08,2008,September,7,PET,Jacana jacana,8,2008-09-07
9/7/08,2008,September,7,PET,Nannopterum brasilianum,14,2008-09-07
9/7/08,2008,September,7,PET,Pardirallus nigricans,3,2008-09-07
10/4/08,2008,October,4,Embu,Actitis macularius,2,2008-10-04
10/4/08,2008,October,4,Embu,Amazonetta brasiliensis,12,2008-10-04
10/4/08,2008,October,4,Embu,Ardea alba,4,2008-10-04
10/4/08,2008,October,4,Embu,Ardea ibis,5,2008-10-04
10/4/08,2008,October,4,Embu,Butorides striata,3,2008-10-04
10/4/08,2008,October,4,Embu,Caracara plancus,2,2008-10-04
10/4/08,2008,October,4,Embu,Egretta thula,2,2008-10-04
10/4/08,2008,October,4,Embu,Gallinula galeata,7,2008-10-04
10/4/08,2008,October,4,Embu,Gallinago paraguaiae,6,2008-10-04
10/4/08,2008,October,4,Embu,Himantopus mexicanus melanurus,7,2008-10-04
10/4/08,2008,October,4,Embu,Jacana jacana,8,2008-10-04
10/4/08,2008,October,4,Embu,Nannopterum brasilianum,3,2008-10-04
10/4/08,2008,October,4,Embu,Pardirallus nigricans,2,2008-10-04
10/4/08,2008,October,4,Embu,Tringa flavipes,450,2008-10-04
10/4/08,2008,October,4,Embu,Tringa melanoleuca,30,2008-10-04
10/4/08,2008,October,4,Embu,Tringa solitaria,1,2008-10-04
10/4/08,2008,October,4,Embu,Vanellus chilensis,18,2008-10-04
10/4/08,2008,October,4,PET,Actitis macularius,2,2008-10-04
10/4/08,2008,October,4,PET,Amazonetta brasiliensis,24,2008-10-04
10/4/08,2008,October,4,PET,Anas bahamensis,4,2008-10-04
10/4/08,2008,October,4,PET,Anhinga anhinga,1,2008-10-04
10/4/08,2008,October,4,PET,Aramus guarauna,4,2008-10-04
10/4/08,2008,October,4,PET,Ardea alba,1,2008-10-04
10/4/08,2008,October,4,PET,Butorides striata,2,2008-10-04
10/4/08,2008,October,4,PET,Dendrocygna bicolor,8,2008-10-04
10/4/08,2008,October,4,PET,Dendrocygna viduata,11,2008-10-04
10/4/08,2008,October,4,PET,Egretta thula,4,2008-10-04
10/4/08,2008,October,4,PET,Gallinula galeata,251,2008-10-04
10/4/08,2008,October,4,PET,Gallinago paraguaiae,1,2008-10-04
10/4/08,2008,October,4,PET,Himantopus mexicanus melanurus,2,2008-10-04
10/4/08,2008,October,4,PET,Jacana jacana,10,2008-10-04
10/4/08,2008,October,4,PET,Nannopterum brasilianum,7,2008-10-04
10/4/08,2008,October,4,PET,Nycticorax nycticorax,2,2008-10-04
10/4/08,2008,October,4,PET,Rostrhamus sociabilis,1,2008-10-04
10/4/08,2008,October,4,PET,Tringa flavipes,9,2008-10-04
10/4/08,2008,October,4,PET,Tringa solitaria,3,2008-10-04
10/25/08,2008,October,25,Embu,Actitis macularius,1,2008-10-25
10/25/08,2008,October,25,Embu,Anas bahamensis,4,2008-10-25
10/25/08,2008,October,25,Embu,Ardea alba,2,2008-10-25
10/25/08,2008,October,25,Embu,Dendrocygna viduata,12,2008-10-25
10/25/08,2008,October,25,Embu,Egretta thula,4,2008-10-25
10/25/08,2008,October,25,Embu,Gallinula galeata,6,2008-10-25
10/25/08,2008,October,25,Embu,Gallinago paraguaiae,6,2008-10-25
10/25/08,2008,October,25,Embu,Jacana jacana,2,2008-10-25
10/25/08,2008,October,25,Embu,Tringa flavipes,300,2008-10-25
10/25/08,2008,October,25,Embu,Tringa melanoleuca,30,2008-10-25
10/25/08,2008,October,25,Embu,Tringa solitaria,1,2008-10-25
10/25/08,2008,October,25,PET,Amazonetta brasiliensis,15,2008-10-25
10/25/08,2008,October,25,PET,Anas bahamensis,14,2008-10-25
10/25/08,2008,October,25,PET,Aramus guarauna,1,2008-10-25
10/25/08,2008,October,25,PET,Ardea alba,2,2008-10-25
10/25/08,2008,October,25,PET,Ardea cocoi,1,2008-10-25
10/25/08,2008,October,25,PET,Dendrocygna bicolor,8,2008-10-25
10/25/08,2008,October,25,PET,Dendrocygna viduata,21,2008-10-25
10/25/08,2008,October,25,PET,Gallinula galeata,275,2008-10-25
10/25/08,2008,October,25,PET,Himantopus mexicanus melanurus,3,2008-10-25
10/25/08,2008,October,25,PET,Pardirallus nigricans,2,2008-10-25
10/25/08,2008,October,25,PET,Platalea ajaja,1,2008-10-25
10/25/08,2008,October,25,PET,Rostrhamus sociabilis,2,2008-10-25
10/25/08,2008,October,25,PET,Tringa flavipes,60,2008-10-25
